Datos,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45
-0.116189918,-0.768401111,0.180880534,0.490423504,-0.934564465,0.945817242,-0.518969574,-0.148263648,0.746821477,-0.999453257,0.789140509,-0.213299631,-0.461341163,0.922289755,-0.956035782,0.546948158,0.115484637,-0.724425205,0.997813627,-0.809016994,0.245485487,0.431754352,-0.909006535,0.96520891,-0.574328663,-0.082579345,0.701236784,-0.995082903,0.828008831,-0.277402909,-0.401695425,0.89472933,-0.973326597,0.601081147,0.049583755,-0.677281572,0.991264069,-0.846095252,0.309016994,0.371197249,-0.879473751,0.980379966,-0.627176358,-0.016533945,0.652585762,-0.986361303,0.639968541,-0.983505075,0.871484244,-0.355793847,-0.324699469,0.854792713,-0.988947871,0.665024572,-0.033063369,-0.614212713,0.976986831,-0.887222819,0.386499169,0.293250037,-0.837166478,0.993309266,-0.689353409,0.066090584,0.587785252,-0.969400266,0.90199123,-0.41678186,-0.261479941,0.818624815,-0.996584493,0.712928448,-0.09904553,-0.560715057,0.960753676,-0.915773327,0.446608807,0.22942392,-0.799187997,0.998769969,-0.735723911,0.131892171,0.533031729,-0.951056516,0.928554038,-0.475947393,-0.197117027,0.778877279,-0.999863305,0.75771487,-0.16459459
-0.020261185,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,0.587785252,-0.951056516,0.951056516,-0.587785252,-4.90059E-16,0.587785252,-0.951056516,0.951056516,-0.587785252,-9.80119E-16,0.587785252,-0.951056516,0.951056516,-0.587785252,-1.47018E-15,0.587785252,-0.951056516,0.951056516,-0.587785252,-1.96024E-15,0.587785252,-0.951056516,0.951056516,-0.587785252,-2.4503E-15,0.587785252,-0.951056516,0.951056516,-0.587785252,-2.94036E-15,0.587785252,-0.951056516,0.951056516,-0.587785252,-3.43042E-15,0.587785252,-0.951056516,0.951056516,-0.587785252,-3.92048E-15,0.587785252,-0.951056516,0.951056516,-0.587785252,-4.41053E-15
-0.095017825,-0.846095252,0.431754352,0.115484637,-0.627176358,0.945817242,-0.973326597,0.701236784,-0.213299631,-0.340293174,0.789140509,-0.995082903,0.89472933,-0.518969574,-0.016533945,0.546948158,-0.909006535,0.991264069,-0.768401111,0.309016994,0.245485487,-0.724425205,0.980379966,-0.934564465,0.601081147,-0.082579345,-0.461341163,0.863256481,-0.999453257,0.828008831,-0.401695425,-0.148263648,0.652585762,-0.956035782,0.96520891,-0.677281572,0.180880534,0.371197249,-0.809016994,0.997813627,-0.879473751,0.490423504,0.049583755,-0.574328663,0.922289755,-0.986361303,0.533031729,-0.90199123,0.993309266,-0.778877279,0.324699469,0.22942392,-0.712928448,0.976986831,-0.94031939,0.614212713,-0.09904553,-0.446608807,0.854792713,-0.999863305,0.837166478,-0.41678186,-0.131892171,0.639968541,-0.951056516,0.969400266,-0.689353409,0.197117027,0.355793847,-0.799187997,0.996584493,-0.887222819,0.504765538,0.033063369,-0.560715057,0.915773327,-0.988947871,0.75771487,-0.293250037,-0.261479941,0.735723911,-0.983505075,0.928554038,-0.587785252,0.066090584,0.475947393,-0.871484244,0.998769969,-0.818624815,0.386499169,0.16459459
-0.069911989,-0.879473751,0.546948158,-0.082579345,-0.401695425,0.789140509,-0.986361303,0.945817242,-0.677281572,0.245485487,0.245485487,-0.677281572,0.945817242,-0.986361303,0.789140509,-0.401695425,-0.082579345,0.546948158,-0.879473751,1,-0.879473751,0.546948158,-0.082579345,-0.401695425,0.789140509,-0.986361303,0.945817242,-0.677281572,0.245485487,0.245485487,-0.677281572,0.945817242,-0.986361303,0.789140509,-0.401695425,-0.082579345,0.546948158,-0.879473751,1,-0.879473751,0.546948158,-0.082579345,-0.401695425,0.789140509,-0.986361303,0.945817242,0.475947393,-0.837166478,0.996584493,-0.915773327,0.614212713,-0.16459459,-0.324699469,0.735723911,-0.969400266,0.969400266,-0.735723911,0.324699469,0.16459459,-0.614212713,0.915773327,-0.996584493,0.837166478,-0.475947393,-1.96024E-15,0.475947393,-0.837166478,0.996584493,-0.915773327,0.614212713,-0.16459459,-0.324699469,0.735723911,-0.969400266,0.969400266,-0.735723911,0.324699469,0.16459459,-0.614212713,0.915773327,-0.996584493,0.837166478,-0.475947393,-3.92048E-15,0.475947393,-0.837166478,0.996584493,-0.915773327,0.614212713,-0.16459459,-0.324699469
-0.060409128,-0.909006535,0.652585762,-0.277402909,-0.148263648,0.546948158,-0.846095252,0.991264069,-0.956035782,0.746821477,-0.401695425,-0.016533945,0.431754352,-0.768401111,0.96520891,-0.986361303,0.828008831,-0.518969574,0.115484637,0.309016994,-0.677281572,0.922289755,-0.999453257,0.89472933,-0.627176358,0.245485487,0.180880534,-0.574328663,0.863256481,-0.995082903,0.945817242,-0.724425205,0.371197249,0.049583755,-0.461341163,0.789140509,-0.973326597,0.980379966,-0.809016994,0.490423504,-0.082579345,-0.340293174,0.701236784,-0.934564465,0.997813627,-0.879473751,0.41678186,-0.75771487,0.960753676,-0.988947871,0.837166478,-0.533031729,0.131892171,0.293250037,-0.665024572,0.915773327,-0.999863305,0.90199123,-0.639968541,0.261479941,0.16459459,-0.560715057,0.854792713,-0.993309266,0.951056516,-0.735723911,0.386499169,0.033063369,-0.446608807,0.778877279,-0.969400266,0.983505075,-0.818624815,0.504765538,-0.09904553,-0.324699469,0.689353409,-0.928554038,0.998769969,-0.887222819,0.614212713,-0.22942392,-0.197117027,0.587785252,-0.871484244,0.996584493,-0.94031939,0.712928448,-0.355793847,-0.066090584,0.475947393
0.032435276,-0.934564465,0.746821477,-0.461341163,0.115484637,0.245485487,-0.574328663,0.828008831,-0.973326597,0.991264069,-0.879473751,0.652585762,-0.340293174,-0.016533945,0.371197249,-0.677281572,0.89472933,-0.995082903,0.96520891,-0.809016994,0.546948158,-0.213299631,-0.148263648,0.490423504,-0.768401111,0.945817242,-0.999453257,0.922289755,-0.724425205,0.431754352,-0.082579345,-0.277402909,0.601081147,-0.846095252,0.980379966,-0.986361303,0.863256481,-0.627176358,0.309016994,0.049583755,-0.401695425,0.701236784,-0.909006535,0.997813627,-0.956035782,0.789140509,0.355793847,-0.665024572,0.887222819,-0.993309266,0.969400266,-0.818624815,0.560715057,-0.22942392,-0.131892171,0.475947393,-0.75771487,0.94031939,-0.999863305,0.928554038,-0.735723911,0.446608807,-0.09904553,-0.261479941,0.587785252,-0.837166478,0.976986831,-0.988947871,0.871484244,-0.639968541,0.324699469,0.033063369,-0.386499169,0.689353409,-0.90199123,0.996584493,-0.960753676,0.799187997,-0.533031729,0.197117027,0.16459459,-0.504765538,0.778877279,-0.951056516,0.998769969,-0.915773327,0.712928448,-0.41678186,0.066090584,0.293250037,-0.614212713
0.078404706,-0.956035782,0.828008831,-0.627176358,0.371197249,-0.082579345,-0.213299631,0.490423504,-0.724425205,0.89472933,-0.986361303,0.991264069,-0.909006535,0.746821477,-0.518969574,0.245485487,0.049583755,-0.340293174,0.601081147,-0.809016994,0.945817242,-0.999453257,0.96520891,-0.846095252,0.652585762,-0.401695425,0.115484637,0.180880534,-0.461341163,0.701236784,-0.879473751,0.980379966,-0.995082903,0.922289755,-0.768401111,0.546948158,-0.277402909,-0.016533945,0.309016994,-0.574328663,0.789140509,-0.934564465,0.997813627,-0.973326597,0.863256481,-0.677281572,0.293250037,-0.560715057,0.778877279,-0.928554038,0.996584493,-0.976986831,0.871484244,-0.689353409,0.446608807,-0.16459459,-0.131892171,0.41678186,-0.665024572,0.854792713,-0.969400266,0.998769969,-0.94031939,0.799187997,-0.587785252,0.324699469,-0.033063369,-0.261479941,0.533031729,-0.75771487,0.915773327,-0.993309266,0.983505075,-0.887222819,0.712928448,-0.475947393,0.197117027,0.09904553,-0.386499169,0.639968541,-0.837166478,0.960753676,-0.999863305,0.951056516,-0.818624815,0.614212713,-0.355793847,0.066090584,0.22942392,-0.504765538,0.735723911
0.072701832,-0.973326597,0.89472933,-0.768401111,0.601081147,-0.401695425,0.180880534,0.049583755,-0.277402909,0.490423504,-0.677281572,0.828008831,-0.934564465,0.991264069,-0.995082903,0.945817242,-0.846095252,0.701236784,-0.518969574,0.309016994,-0.082579345,-0.148263648,0.371197249,-0.574328663,0.746821477,-0.879473751,0.96520891,-0.999453257,0.980379966,-0.909006535,0.789140509,-0.627176358,0.431754352,-0.213299631,-0.016533945,0.245485487,-0.461341163,0.652585762,-0.809016994,0.922289755,-0.986361303,0.997813627,-0.956035782,0.863256481,-0.724425205,0.546948158,0.22942392,-0.446608807,0.639968541,-0.799187997,0.915773327,-0.983505075,0.998769969,-0.960753676,0.871484244,-0.735723911,0.560715057,-0.355793847,0.131892171,0.09904553,-0.324699469,0.533031729,-0.712928448,0.854792713,-0.951056516,0.996584493,-0.988947871,0.928554038,-0.818624815,0.665024572,-0.475947393,0.261479941,-0.033063369,-0.197117027,0.41678186,-0.614212713,0.778877279,-0.90199123,0.976986831,-0.999863305,0.969400266,-0.887222819,0.75771487,-0.587785252,0.386499169,-0.16459459,-0.066090584,0.293250037,-0.504765538,0.689353409,-0.837166478
0.104140259,-0.986361303,0.945817242,-0.879473751,0.789140509,-0.677281572,0.546948158,-0.401695425,0.245485487,-0.082579345,-0.082579345,0.245485487,-0.401695425,0.546948158,-0.677281572,0.789140509,-0.879473751,0.945817242,-0.986361303,1,-0.986361303,0.945817242,-0.879473751,0.789140509,-0.677281572,0.546948158,-0.401695425,0.245485487,-0.082579345,-0.082579345,0.245485487,-0.401695425,0.546948158,-0.677281572,0.789140509,-0.879473751,0.945817242,-0.986361303,1,-0.986361303,0.945817242,-0.879473751,0.789140509,-0.677281572,0.546948158,-0.401695425,0.16459459,-0.324699469,0.475947393,-0.614212713,0.735723911,-0.837166478,0.915773327,-0.969400266,0.996584493,-0.996584493,0.969400266,-0.915773327,0.837166478,-0.735723911,0.614212713,-0.475947393,0.324699469,-0.16459459,-9.31069E-15,0.16459459,-0.324699469,0.475947393,-0.614212713,0.735723911,-0.837166478,0.915773327,-0.969400266,0.996584493,-0.996584493,0.969400266,-0.915773327,0.837166478,-0.735723911,0.614212713,-0.475947393,0.324699469,-0.16459459,-1.86214E-14,0.16459459,-0.324699469,0.475947393,-0.614212713,0.735723911,-0.837166478,0.915773327
0.066425476,-0.995082903,0.980379966,-0.956035782,0.922289755,-0.879473751,0.828008831,-0.768401111,0.701236784,-0.627176358,0.546948158,-0.461341163,0.371197249,-0.277402909,0.180880534,-0.082579345,-0.016533945,0.115484637,-0.213299631,0.309016994,-0.401695425,0.490423504,-0.574328663,0.652585762,-0.724425205,0.789140509,-0.846095252,0.89472933,-0.934564465,0.96520891,-0.986361303,0.997813627,-0.999453257,0.991264069,-0.973326597,0.945817242,-0.909006535,0.863256481,-0.809016994,0.746821477,-0.677281572,0.601081147,-0.518969574,0.431754352,-0.340293174,0.245485487,0.09904553,-0.197117027,0.293250037,-0.386499169,0.475947393,-0.560715057,0.639968541,-0.712928448,0.778877279,-0.837166478,0.887222819,-0.928554038,0.960753676,-0.983505075,0.996584493,-0.999863305,0.993309266,-0.976986831,0.951056516,-0.915773327,0.871484244,-0.818624815,0.75771487,-0.689353409,0.614212713,-0.533031729,0.446608807,-0.355793847,0.261479941,-0.16459459,0.066090584,0.033063369,-0.131892171,0.22942392,-0.324699469,0.41678186,-0.504765538,0.587785252,-0.665024572,0.735723911,-0.799187997,0.854792713,-0.90199123,0.94031939,-0.969400266
0.069506878,-0.999453257,0.997813627,-0.995082903,0.991264069,-0.986361303,0.980379966,-0.973326597,0.96520891,-0.956035782,0.945817242,-0.934564465,0.922289755,-0.909006535,0.89472933,-0.879473751,0.863256481,-0.846095252,0.828008831,-0.809016994,0.789140509,-0.768401111,0.746821477,-0.724425205,0.701236784,-0.677281572,0.652585762,-0.627176358,0.601081147,-0.574328663,0.546948158,-0.518969574,0.490423504,-0.461341163,0.431754352,-0.401695425,0.371197249,-0.340293174,0.309016994,-0.277402909,0.245485487,-0.213299631,0.180880534,-0.148263648,0.115484637,-0.082579345,0.033063369,-0.066090584,0.09904553,-0.131892171,0.16459459,-0.197117027,0.22942392,-0.261479941,0.293250037,-0.324699469,0.355793847,-0.386499169,0.41678186,-0.446608807,0.475947393,-0.504765538,0.533031729,-0.560715057,0.587785252,-0.614212713,0.639968541,-0.665024572,0.689353409,-0.712928448,0.735723911,-0.75771487,0.778877279,-0.799187997,0.818624815,-0.837166478,0.854792713,-0.871484244,0.887222819,-0.90199123,0.915773327,-0.928554038,0.94031939,-0.951056516,0.960753676,-0.969400266,0.976986831,-0.983505075,0.988947871,-0.993309266,0.996584493
0.007168489,-0.999453257,0.997813627,-0.995082903,0.991264069,-0.986361303,0.980379966,-0.973326597,0.96520891,-0.956035782,0.945817242,-0.934564465,0.922289755,-0.909006535,0.89472933,-0.879473751,0.863256481,-0.846095252,0.828008831,-0.809016994,0.789140509,-0.768401111,0.746821477,-0.724425205,0.701236784,-0.677281572,0.652585762,-0.627176358,0.601081147,-0.574328663,0.546948158,-0.518969574,0.490423504,-0.461341163,0.431754352,-0.401695425,0.371197249,-0.340293174,0.309016994,-0.277402909,0.245485487,-0.213299631,0.180880534,-0.148263648,0.115484637,-0.082579345,-0.033063369,0.066090584,-0.09904553,0.131892171,-0.16459459,0.197117027,-0.22942392,0.261479941,-0.293250037,0.324699469,-0.355793847,0.386499169,-0.41678186,0.446608807,-0.475947393,0.504765538,-0.533031729,0.560715057,-0.587785252,0.614212713,-0.639968541,0.665024572,-0.689353409,0.712928448,-0.735723911,0.75771487,-0.778877279,0.799187997,-0.818624815,0.837166478,-0.854792713,0.871484244,-0.887222819,0.90199123,-0.915773327,0.928554038,-0.94031939,0.951056516,-0.960753676,0.969400266,-0.976986831,0.983505075,-0.988947871,0.993309266,-0.996584493
-0.105360516,-0.995082903,0.980379966,-0.956035782,0.922289755,-0.879473751,0.828008831,-0.768401111,0.701236784,-0.627176358,0.546948158,-0.461341163,0.371197249,-0.277402909,0.180880534,-0.082579345,-0.016533945,0.115484637,-0.213299631,0.309016994,-0.401695425,0.490423504,-0.574328663,0.652585762,-0.724425205,0.789140509,-0.846095252,0.89472933,-0.934564465,0.96520891,-0.986361303,0.997813627,-0.999453257,0.991264069,-0.973326597,0.945817242,-0.909006535,0.863256481,-0.809016994,0.746821477,-0.677281572,0.601081147,-0.518969574,0.431754352,-0.340293174,0.245485487,-0.09904553,0.197117027,-0.293250037,0.386499169,-0.475947393,0.560715057,-0.639968541,0.712928448,-0.778877279,0.837166478,-0.887222819,0.928554038,-0.960753676,0.983505075,-0.996584493,0.999863305,-0.993309266,0.976986831,-0.951056516,0.915773327,-0.871484244,0.818624815,-0.75771487,0.689353409,-0.614212713,0.533031729,-0.446608807,0.355793847,-0.261479941,0.16459459,-0.066090584,-0.033063369,0.131892171,-0.22942392,0.324699469,-0.41678186,0.504765538,-0.587785252,0.665024572,-0.735723911,0.799187997,-0.854792713,0.90199123,-0.94031939,0.969400266
-0.02139119,-0.986361303,0.945817242,-0.879473751,0.789140509,-0.677281572,0.546948158,-0.401695425,0.245485487,-0.082579345,-0.082579345,0.245485487,-0.401695425,0.546948158,-0.677281572,0.789140509,-0.879473751,0.945817242,-0.986361303,1,-0.986361303,0.945817242,-0.879473751,0.789140509,-0.677281572,0.546948158,-0.401695425,0.245485487,-0.082579345,-0.082579345,0.245485487,-0.401695425,0.546948158,-0.677281572,0.789140509,-0.879473751,0.945817242,-0.986361303,1,-0.986361303,0.945817242,-0.879473751,0.789140509,-0.677281572,0.546948158,-0.401695425,-0.16459459,0.324699469,-0.475947393,0.614212713,-0.735723911,0.837166478,-0.915773327,0.969400266,-0.996584493,0.996584493,-0.969400266,0.915773327,-0.837166478,0.735723911,-0.614212713,0.475947393,-0.324699469,0.16459459,-9.55572E-15,-0.16459459,0.324699469,-0.475947393,0.614212713,-0.735723911,0.837166478,-0.915773327,0.969400266,-0.996584493,0.996584493,-0.969400266,0.915773327,-0.837166478,0.735723911,-0.614212713,0.475947393,-0.324699469,0.16459459,-1.91114E-14,-0.16459459,0.324699469,-0.475947393,0.614212713,-0.735723911,0.837166478,-0.915773327
-0.102362013,-0.973326597,0.89472933,-0.768401111,0.601081147,-0.401695425,0.180880534,0.049583755,-0.277402909,0.490423504,-0.677281572,0.828008831,-0.934564465,0.991264069,-0.995082903,0.945817242,-0.846095252,0.701236784,-0.518969574,0.309016994,-0.082579345,-0.148263648,0.371197249,-0.574328663,0.746821477,-0.879473751,0.96520891,-0.999453257,0.980379966,-0.909006535,0.789140509,-0.627176358,0.431754352,-0.213299631,-0.016533945,0.245485487,-0.461341163,0.652585762,-0.809016994,0.922289755,-0.986361303,0.997813627,-0.956035782,0.863256481,-0.724425205,0.546948158,-0.22942392,0.446608807,-0.639968541,0.799187997,-0.915773327,0.983505075,-0.998769969,0.960753676,-0.871484244,0.735723911,-0.560715057,0.355793847,-0.131892171,-0.09904553,0.324699469,-0.533031729,0.712928448,-0.854792713,0.951056516,-0.996584493,0.988947871,-0.928554038,0.818624815,-0.665024572,0.475947393,-0.261479941,0.033063369,0.197117027,-0.41678186,0.614212713,-0.778877279,0.90199123,-0.976986831,0.999863305,-0.969400266,0.887222819,-0.75771487,0.587785252,-0.386499169,0.16459459,0.066090584,-0.293250037,0.504765538,-0.689353409,0.837166478
-0.061748007,-0.956035782,0.828008831,-0.627176358,0.371197249,-0.082579345,-0.213299631,0.490423504,-0.724425205,0.89472933,-0.986361303,0.991264069,-0.909006535,0.746821477,-0.518969574,0.245485487,0.049583755,-0.340293174,0.601081147,-0.809016994,0.945817242,-0.999453257,0.96520891,-0.846095252,0.652585762,-0.401695425,0.115484637,0.180880534,-0.461341163,0.701236784,-0.879473751,0.980379966,-0.995082903,0.922289755,-0.768401111,0.546948158,-0.277402909,-0.016533945,0.309016994,-0.574328663,0.789140509,-0.934564465,0.997813627,-0.973326597,0.863256481,-0.677281572,-0.293250037,0.560715057,-0.778877279,0.928554038,-0.996584493,0.976986831,-0.871484244,0.689353409,-0.446608807,0.16459459,0.131892171,-0.41678186,0.665024572,-0.854792713,0.969400266,-0.998769969,0.94031939,-0.799187997,0.587785252,-0.324699469,0.033063369,0.261479941,-0.533031729,0.75771487,-0.915773327,0.993309266,-0.983505075,0.887222819,-0.712928448,0.475947393,-0.197117027,-0.09904553,0.386499169,-0.639968541,0.837166478,-0.960753676,0.999863305,-0.951056516,0.818624815,-0.614212713,0.355793847,-0.066090584,-0.22942392,0.504765538,-0.735723911
-0.059033532,-0.934564465,0.746821477,-0.461341163,0.115484637,0.245485487,-0.574328663,0.828008831,-0.973326597,0.991264069,-0.879473751,0.652585762,-0.340293174,-0.016533945,0.371197249,-0.677281572,0.89472933,-0.995082903,0.96520891,-0.809016994,0.546948158,-0.213299631,-0.148263648,0.490423504,-0.768401111,0.945817242,-0.999453257,0.922289755,-0.724425205,0.431754352,-0.082579345,-0.277402909,0.601081147,-0.846095252,0.980379966,-0.986361303,0.863256481,-0.627176358,0.309016994,0.049583755,-0.401695425,0.701236784,-0.909006535,0.997813627,-0.956035782,0.789140509,-0.355793847,0.665024572,-0.887222819,0.993309266,-0.969400266,0.818624815,-0.560715057,0.22942392,0.131892171,-0.475947393,0.75771487,-0.94031939,0.999863305,-0.928554038,0.735723911,-0.446608807,0.09904553,0.261479941,-0.587785252,0.837166478,-0.976986831,0.988947871,-0.871484244,0.639968541,-0.324699469,-0.033063369,0.386499169,-0.689353409,0.90199123,-0.996584493,0.960753676,-0.799187997,0.533031729,-0.197117027,-0.16459459,0.504765538,-0.778877279,0.951056516,-0.998769969,0.915773327,-0.712928448,0.41678186,-0.066090584,-0.293250037,0.614212713
0.029952322,-0.909006535,0.652585762,-0.277402909,-0.148263648,0.546948158,-0.846095252,0.991264069,-0.956035782,0.746821477,-0.401695425,-0.016533945,0.431754352,-0.768401111,0.96520891,-0.986361303,0.828008831,-0.518969574,0.115484637,0.309016994,-0.677281572,0.922289755,-0.999453257,0.89472933,-0.627176358,0.245485487,0.180880534,-0.574328663,0.863256481,-0.995082903,0.945817242,-0.724425205,0.371197249,0.049583755,-0.461341163,0.789140509,-0.973326597,0.980379966,-0.809016994,0.490423504,-0.082579345,-0.340293174,0.701236784,-0.934564465,0.997813627,-0.879473751,-0.41678186,0.75771487,-0.960753676,0.988947871,-0.837166478,0.533031729,-0.131892171,-0.293250037,0.665024572,-0.915773327,0.999863305,-0.90199123,0.639968541,-0.261479941,-0.16459459,0.560715057,-0.854792713,0.993309266,-0.951056516,0.735723911,-0.386499169,-0.033063369,0.446608807,-0.778877279,0.969400266,-0.983505075,0.818624815,-0.504765538,0.09904553,0.324699469,-0.689353409,0.928554038,-0.998769969,0.887222819,-0.614212713,0.22942392,0.197117027,-0.587785252,0.871484244,-0.996584493,0.94031939,-0.712928448,0.355793847,0.066090584,-0.475947393
0.078780878,-0.879473751,0.546948158,-0.082579345,-0.401695425,0.789140509,-0.986361303,0.945817242,-0.677281572,0.245485487,0.245485487,-0.677281572,0.945817242,-0.986361303,0.789140509,-0.401695425,-0.082579345,0.546948158,-0.879473751,1,-0.879473751,0.546948158,-0.082579345,-0.401695425,0.789140509,-0.986361303,0.945817242,-0.677281572,0.245485487,0.245485487,-0.677281572,0.945817242,-0.986361303,0.789140509,-0.401695425,-0.082579345,0.546948158,-0.879473751,1,-0.879473751,0.546948158,-0.082579345,-0.401695425,0.789140509,-0.986361303,0.945817242,-0.475947393,0.837166478,-0.996584493,0.915773327,-0.614212713,0.16459459,0.324699469,-0.735723911,0.969400266,-0.969400266,0.735723911,-0.324699469,-0.16459459,0.614212713,-0.915773327,0.996584493,-0.837166478,0.475947393,-9.80075E-15,-0.475947393,0.837166478,-0.996584493,0.915773327,-0.614212713,0.16459459,0.324699469,-0.735723911,0.969400266,-0.969400266,0.735723911,-0.324699469,-0.16459459,0.614212713,-0.915773327,0.996584493,-0.837166478,0.475947393,-1.96015E-14,-0.475947393,0.837166478,-0.996584493,0.915773327,-0.614212713,0.16459459,0.324699469
0.075838076,-0.846095252,0.431754352,0.115484637,-0.627176358,0.945817242,-0.973326597,0.701236784,-0.213299631,-0.340293174,0.789140509,-0.995082903,0.89472933,-0.518969574,-0.016533945,0.546948158,-0.909006535,0.991264069,-0.768401111,0.309016994,0.245485487,-0.724425205,0.980379966,-0.934564465,0.601081147,-0.082579345,-0.461341163,0.863256481,-0.999453257,0.828008831,-0.401695425,-0.148263648,0.652585762,-0.956035782,0.96520891,-0.677281572,0.180880534,0.371197249,-0.809016994,0.997813627,-0.879473751,0.490423504,0.049583755,-0.574328663,0.922289755,-0.986361303,-0.533031729,0.90199123,-0.993309266,0.778877279,-0.324699469,-0.22942392,0.712928448,-0.976986831,0.94031939,-0.614212713,0.09904553,0.446608807,-0.854792713,0.999863305,-0.837166478,0.41678186,0.131892171,-0.639968541,0.951056516,-0.969400266,0.689353409,-0.197117027,-0.355793847,0.799187997,-0.996584493,0.887222819,-0.504765538,-0.033063369,0.560715057,-0.915773327,0.988947871,-0.75771487,0.293250037,0.261479941,-0.735723911,0.983505075,-0.928554038,0.587785252,-0.066090584,-0.475947393,0.871484244,-0.998769969,0.818624815,-0.386499169,-0.16459459
0.10648348,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.809016994,0.309016994,0.309016994,-0.809016994,1,-0.587785252,0.951056516,-0.951056516,0.587785252,-7.35089E-16,-0.587785252,0.951056516,-0.951056516,0.587785252,-1.47018E-15,-0.587785252,0.951056516,-0.951056516,0.587785252,-9.31069E-15,-0.587785252,0.951056516,-0.951056516,0.587785252,-2.94036E-15,-0.587785252,0.951056516,-0.951056516,0.587785252,3.42998E-15,-0.587785252,0.951056516,-0.951056516,0.587785252,-1.86214E-14,-0.587785252,0.951056516,-0.951056516,0.587785252,1.9598E-15,-0.587785252,0.951056516,-0.951056516,0.587785252,-5.88071E-15,-0.587785252,0.951056516,-0.951056516,0.587785252,-1.37212E-14
0.063591103,-0.768401111,0.180880534,0.490423504,-0.934564465,0.945817242,-0.518969574,-0.148263648,0.746821477,-0.999453257,0.789140509,-0.213299631,-0.461341163,0.922289755,-0.956035782,0.546948158,0.115484637,-0.724425205,0.997813627,-0.809016994,0.245485487,0.431754352,-0.909006535,0.96520891,-0.574328663,-0.082579345,0.701236784,-0.995082903,0.828008831,-0.277402909,-0.401695425,0.89472933,-0.973326597,0.601081147,0.049583755,-0.677281572,0.991264069,-0.846095252,0.309016994,0.371197249,-0.879473751,0.980379966,-0.627176358,-0.016533945,0.652585762,-0.986361303,-0.639968541,0.983505075,-0.871484244,0.355793847,0.324699469,-0.854792713,0.988947871,-0.665024572,0.033063369,0.614212713,-0.976986831,0.887222819,-0.386499169,-0.293250037,0.837166478,-0.993309266,0.689353409,-0.066090584,-0.587785252,0.969400266,-0.90199123,0.41678186,0.261479941,-0.818624815,0.996584493,-0.712928448,0.09904553,0.560715057,-0.960753676,0.915773327,-0.446608807,-0.22942392,0.799187997,-0.998769969,0.735723911,-0.131892171,-0.533031729,0.951056516,-0.928554038,0.475947393,0.197117027,-0.778877279,0.999863305,-0.75771487,0.16459459
0.068676866,-0.724425205,0.049583755,0.652585762,-0.995082903,0.789140509,-0.148263648,-0.574328663,0.980379966,-0.846095252,0.245485487,0.490423504,-0.956035782,0.89472933,-0.340293174,-0.401695425,0.922289755,-0.934564465,0.431754352,0.309016994,-0.879473751,0.96520891,-0.518969574,-0.213299631,0.828008831,-0.986361303,0.601081147,0.115484637,-0.768401111,0.997813627,-0.677281572,-0.016533945,0.701236784,-0.999453257,0.746821477,-0.082579345,-0.627176358,0.991264069,-0.809016994,0.180880534,0.546948158,-0.973326597,0.863256481,-0.277402909,-0.461341163,0.945817242,-0.689353409,0.998769969,-0.75771487,0.09904553,0.614212713,-0.988947871,0.818624815,-0.197117027,-0.533031729,0.969400266,-0.871484244,0.293250037,0.446608807,-0.94031939,0.915773327,-0.386499169,-0.355793847,0.90199123,-0.951056516,0.475947393,0.261479941,-0.854792713,0.976986831,-0.560715057,-0.16459459,0.799187997,-0.993309266,0.639968541,0.066090584,-0.735723911,0.999863305,-0.712928448,0.033063369,0.665024572,-0.996584493,0.778877279,-0.131892171,-0.587785252,0.983505075,-0.837166478,0.22942392,0.504765538,-0.960753676,0.887222819,-0.324699469
